naziv,opis,datum_od,stevilo,sifra_prizorisca
Dr. Jorge Bucay - Predavanje je razprodano,jorg bucay rodil leta bueno airesu kjer diplomir medicin specializir duševn bolezni psihiat psihoterapevt delal več bolnišnicah ordinacijah predav gostov radijskih oddajah imel lastno oddajo televiziji zadnja leta posveča branju pisanju predavanjem družini prijateljem knjige preveden jezikov najbolj prodajanimi več deželah sveta avtor ponekod svetu latinski ameriki predavanji polni stadion pravi superzvezdnik živi malago španiji bueno airesom argentini argentinski pisatelj psihoterapevt skuša živeti svetuj knjigah predavanjih skupno izdal knjig sloveniji doslej izšlo povem zgodbo ljubiti odprtimi očmi zgodb razmislek povem zgodbo žalostna zgodba knjige zbirki kažipoti pot samoodvisnosti pot srečanja pot solza pot sreče najlepš pravljic bolj spoznamo velik uspešnic obiskom pogovori sloveniji leta očar bralc lahko lastn oči ušesa prepričali zelo poseben prisrčen mož letu ponovno vrača slovenijo rojen pripovedovalec zgodb svet bolj priznava vlogo pionirja področju zdravljenja pripovedovanjem uspeh žanj svetu plod številnih različnih vplivov podjetniškega znanja trdega dela knjigah odseva izjemna modrost pridobil proučevanjem svetovn tradicij pripovedovanja zgodb lastnimi izkušnjami dolgoletnim delom pacienti predavanj potekalo angleškem jeziku zgodb poslušali španskem jeziku prevod poskrbljeno cankarjev dom linhartova dvorana vstopnica eur vstopnic naprodaj blagajni cankarjevega doma prodajnih mestih tic turistično informacijski centri kompa poslovalnic petrol bencinski servisi omv bencinski servisi multi točko alpetour turističn poslovalnic kioski delo prodaja mholiday poslovalnic organizira mladinska knjiga sodelovanju cankarjevim domom partner dogodka kraš,2019-09-13 19:00:00,2153,1091661721036251
Študentsko pustovanje v Rožni dolini,drage šeme pustn mask maškar srcu pust zima začela študentj pripravljeni odženemo izpitnih skrbi zato leto koledarjem zmenili pust izpitnem obdobju pustnimi norčijami odpremo vrata pomladi avstraliji pogasili požar princ harri nima več kraljevih dolžnosti luka dončić podira rekord urna postavka študentsko delo povečala študentsko pustovanj rožni dolini vedno ostaja zberi prijatelj izberi najboljši kostum pridruži torek tradicionalnem študentskem pustovanju rožni dolini vreme prignali skupini calypso melo študentskopustovanj maska rajanj zabava,2020-02-25 17:00:00,3011,1778490598947957
32. Pohod po Naglelj na Limbarsko goro,vabimo tradicionalni pohod nagelj limbarsko goro,2020-03-29 08:00:00,1927,2773336209409301
"Knauf w/ UVB (Body Theory, MORD / FR)",francozi mojstri rogljičkov baget nesramno moti kolektiv knauf izteku februarja protagonistom žura demonstrira zmoto sébastien michel monikerjem uvb prvič konkretno opozoril izdajo rotterdamski založbi mord kjer podaljšanem singlu what learn izdal komad mixtion štikl postal nesporna himna leta zaved sam manj pričakov hitič znašel arzenalu težkokategornikov denimo marcel dettmann itn festivalska uvbageta celoti kroji karier posebej produkcijsko noto trdo izboljša industrijska keroziva tekom pobrejkanih frekvenčnih uničujočih udarnih kladiv mesto našla lastni založbi imenovani bodi theori destruktiven potenci prepozn dax slednj požegn izdajami založbi monnom black največji gurmani zgražajo degustaciji delikatesnih polžev poznavalci techno miljeja slinijo izkustvu glasben sladic uvbja mercat bageta uvb popolni francoski okupaciji nasprotovali stalni knauf montažerji sestavi tritch rsn shekuza lina rica zenicami poigrava stenskih poslikavah auf uvb bodi theori mord shekuza rsn tritch lina rica klub kersnikova ljubljana starostna omejitev age limit vstopnina entranc fee dan dogodka predprodaja olaiicom info info garderoba lose find gmailcom,2020-02-28 23:00:00,573,126700024052347
TrNOVfest - Rambo Amadeus and Five Winnetous & Le Serpentine,trnovfest petek avgust rambo amadeu and five winnet serpentin dnevna trnovfest vstopnica mesečna trnovfest vstopnica dni tedenska trnovfest vstopnica dni kupci vstopnic predprodaji prejmejo brezplačno pijačo dan festivala trnovfest izžrebali lahko cel dan preživel glasbenimi izvajalci paketu meet and greet trnovfest akcija program festivala vidimo trnovfestu uradni povezavi,2019-08-02 18:00:00,1682,717882301739945
Dejan Vunjak s skupino in DJ Johny,petkov večerni žur poskrbela dejan vunjak skupino johni velikim šotorom uživali dobri glasbi noro plesali vstopnina,2020-04-03 20:00:00,1255,129002367674177
Koncert MI2,več informacij kmalu vstopnic voljo eventim,2020-05-16 20:00:00,1228,1603294739885167
BABJI ŽUR,obeta koncert leta luko basijem joletom davorjem bornom brusniški areni vstop dekleta žene mamic babic,2020-02-29 19:30:00,1880,10158006962753748
Darko Lazić PURE Valentinovo 14.2.,veliki zmagovalec showa zvezd granda leta poskrbel nepozabno valentinovo club pure prihaja edini darko lazić vstopnina vip rezervacij miz rezervacij pureljubljanacom pure club ljubljana cesta ljubljansk brigad šiška ljubljana slovenia informacij info pureljubljanacom,2020-02-14 22:00:00,805,445713185468708
Protest 8. marec,leto marec vedno povsod vztrajajo rože družbi čokolad polepšal praznik vedno vztraja nasilj ženskami spolno nasilj najočitnejši najnevarnejši izraz patriarhata leto opozarjamo družba načelno zavračamo nasilj posebej spolno nasilj nasilj ženskami otroki vsakdanji realnosti praks problematiko naslavljajo zmeraj nezadostn dokler spolno nasilj manjši večji meri občuti tekom življenja ženska sprenevedati živimo družbi meri spoštuj člane članic omogoča možnosti sodelovanja nasilj načelni ravni zavračamo zelo očitno naredili dovolj konkretnih primerih nasilja primerno reagirali zavarovali žrtev sankcionirali storilca zato leto tradicionalno zbrale marca kongresnem trgu kjer izpostavil najbolj pereč težav žensk soočamo letošnjem marcu pripravljamo kratek priročnik svetuj ravnati primerih spolnega nadlegovanja nasilja napisan poskuša ustrezati več javnim okoljem delovnih zdravstvenih izobraževalnih institucij osnovni namen svetovati žrtvam institucijam kjer spolno nasilj dogaja bolj učinkovito ukrepati primerih suma spolnega nasilja poskrbeti podobnih situacij prihodnj več prihajalo objavimo kratkem vidimo marca kongrescu,2020-03-08 15:00:00,1203,275124796365576
Siddharta • Akustična turneja • Murska Sobota • Razprodano!,koncert razprodan vabljeni koncert glasbenega abonmaja koncert skupin siddharta album nomadi posnet septembra sledil veliki koncert razprodani hali tivoli ljubljani uvod vseslovensko dvoransko turnejo skupina novih pesmi uvrstila akustični repertoar uspešno predstavlja razprodanih koncertih začetka leta rahlo prearanžirani predrugačeni glavo postavljeni hiti ustvarila siddharta popeljali edinstveno intimno izkušnjo,2020-03-05 19:00:00,1053,534788303320045
✦Veliki poizpitni žur✦FFA&FS✦,bliža konec izpitnega obdobja ogromno poizpitnih žurov neprespan noči preživet knjigami zamenjamo malo bolj zabavn neprespan noči preživet najboljšem klubu cirkusu tokrat pripravili edinstveno marca združili fakulteta strojništvo fakulteta farmacijo znano fakulteti prihodnosti preselili lokacijo povezov hodnik zdaj odlična priložnost vzpostavimo malo globj povezav sklenemo nova prijateljstva farmacevtk zmešajo glave fantom sosednj fakultet upanju etanoln mešanic povzročal mehanskih težav cene vstopnic ticket price predprodaja vstopnic presal eur torek sreda marec fakulteta strojništvo sobi pisarna šof fakulteta farmacijo navadna regular eur vip eur vip rezervacij miz rezervacij cirkusklubsi info ffa robert šebenik gmailcom david berdaj davidberdaj strojniksi klub cirku trg mladinskih delovnih brigad lokacija bivšega kina vič ljubljana partnerji dogodka študentj fakultet farmacijo strojniksi šof strojniksi resor obštudijsk dejavnosti train center legionar fitn klub hešteg študentski žuri ljubljana študentsk novic supra travel,2020-03-11 23:00:00,1004,237302949627686
TEDxLjubljana 2019 Razprodano,tedxljubljana desetletj idej navdiha tokrat svežimi zanimivimi tematikami letošnji novembrski dogodek nepozaben beležimo leto idej vrednih širjenja dogodek potek skupnim geslom živimo prihodnost tedx navduš ponovno zbrali skupaj luči spoznavanja novega vseživljenjskega odkrivanja učenja prijetnega druženja kart prodaji naprej,2019-11-16 16:00:00,8372,111072325610775
Poizpitni YUGO ROCK s Petro Zore & Bomb Shell ❋ 10.3.❋ @TopSix,drage študentk dragi študenti izpiti opravljeni neopravljeni izpiti pozabljeni naspali imunost kavo energijsk pijač izginila upamo vprašanja odgovorili pozitivno izpitno obdobj zdravstvena fakulteta fakulteta računalništvo informatiko fakulteta upravo fakulteta elektrotehniko pripravil najboljši poizpitni žur marca klubu topsix proslavljali opravljen izpit neopravljen najbolj pomembno zažurali skupaj klub tresel poskrbela skupina bomb shell petro zore poizpitnem žuru nabrali novih semest ure ure sedenja predavalnicah pisanj seminarskih nalog oblikovanja novih spletnih strani zgodnj vstajanj prakso zato udeležba obvezna cene vstopnic ticket price predprodaja vstopnic presal fakulteta upravo zdravstvena fakulteta avli fakulteta elektrotehniko glavni avli fakultet fakulteta raćunalništvo informatiko avli fri cena vstopnic dan dogodka navadna regular eur vip rezervacja mize karta boat eur vip rezervacij miz jakov topsixclubsi info luka kopinšek studentskizuriljubljana gmailcom top six day night club tomšičeva ulica ljubljana namo sponzorji dogodka fitn klub ful povezani friki stromarsi pacienti,2020-03-10 23:00:00,774,331835760245003
Rapetek 155: VAZZ,live vazz gengsta bestrd sunnysun white tokratnem rapetku nastopil individuum pankrt young prešeren mladi gam vazz nastopil individualno oder premierno zakorak živo zasedbo prvič spremljajočim maloštevilnim učinkovitim bendom albuma predstavil malc drugač prevetrenih oživljenih aranžmajskih paketih mlademu prešernu pridružili razni gosti večer vpeljala gengsta gregi wera aka gengsta bestrd vazz trenutno najperspektivnejši definitivno najdejavnejši domači emsi mlajš generacij izvrstno znajd medprostoru boombapovskim izročilom raznimi sodobnimi izrazi kratkim izdal toplo sprejeti album jacob videospot nametava hitrej lahko sledimo vabljeni vstopnina predprodaja way store gala hala prireditvah dan koncerta music polici hip hop,2020-02-28 22:00:00,612,356008681090989
"Spring Fest - Luka Basi, Vigor, Nika Zorjan, Polkaholiki, Dj Ney",zabava noč ogrevan šotor host vip prostor odru nepozabna nora pomladna noč neposredni bližini term snovik vstopnic entrio vstopnic eventim voljo stojiščapart fanpitpart vipmizepart oseb oseb prodajna mesta entrio omv trafik print home prodajna mesta eventim petrol pošta print home vljudno vabljeni,2020-04-24 20:00:00,1305,106178619412584
??????? ?????? ???̌?? | Festivalna dvorana,countri plesni večer sobotni plesni večer prečudov festivalni dvorani ljubljani vilharjeva cesta two step plesna delavnica začetek plesnega večera plesna delavnica zaključek večera plesna presenečenja tekom večera two step delavnico potrebujet predznanja naučili osnovni korak nadaljevali nove figur para predhodo prijavit info wildwestsi cenik vstopnica two step delavnica two step vstopnica otroci leta imajo vstop brezplačen glasben želj zbiramo info wildwestsi vidimo,2020-03-07 20:00:00,679,679359145462450
Zvočna kopel z gongi,poletj lepo združili koristnim prepustili spretnim rokam zvočnih terapevtov društva vibracija prej društvo neskončnost prečudovitem ambientu botaničnega vrta zvočno kopel vodita dragica nekrep marjan zelenik prinesit podlog ležanj obisk prireditv potrebno plačati vstopnino vrt prispevek zvočno kopel prostovoljni prispevek vabljeni,2019-08-24 16:00:00,916,148440315200022
Red Eye BikerFest - Otvoritev moto sezone,red eye biker fest otvoritev moto sezon parkirišču snack barom zbiranja motoristov snack barom welcom drink pričetek glasbenega programa vožnja welcom back food biker parti doker benzina bandi gun rise real tribut oko band tribut jimi hendrix motörhead tribut band the chiller cona stojnic moto gadgeti vstop prost free entri,2020-04-25 12:00:00,1920,144501068991113
Zaključek zimskih zabav v Holcerju z Grupo Vigor / Kope,čudovitih trenutkov preplesanih noči vrhunskih glasbenih izvajalcev leto stalo odru holcerju zima počasi končuj zimski del zabav zaključimo sezono spodobi gost povabili grupo vigor pridit poveselit vest najboljš vedno pride koncu vstopnin ugodn smučarsk vozovnic paketi ekskluzivno rezervacija namestitevhotela rezervacij kopesi več informacij rezervacij kopesi,2020-03-14 20:00:00,650,215903830309
Grupa Vigor v Lajfu!,lajf zabava lajf prijatelji lajf kul dogodki vabljeni koncert grupe vigor hiti sam marija zašto mučiš nevjero još fališ dovela red voljo lajfu petka cena vstopnic predprodaji dan koncerta rezervacija miz možna nakupu boata izbiri rezervacij sprejemamo info lajfmbsi vstop potrebnega zagotavljanja varnosti hišnega reda pridružujemo pravico pregleda osebnih dokumentov vhodu vabljeni,2020-05-23 23:00:00,620,101698298017436
